2011-01-14,adult,1,1,1,38,40,,
2011-01-15,adult,1,1,1,41,42,,
2011-01-16,adult,1,1,1,43,45,,
2011-01-17,adult,1,1,1,46,47,,
2011-01-18,adult,1,1,1,48,50,,
2011-01-19,adult,1,2,2,1,3,,
2011-01-20,adult,1,2,2,4,6,,
2011-01-21,adult,1,2,2,7,9,,
2011-01-22,adult,1,2,2,10,12,,
2011-01-23,adult,1,2,2,13,14,,
2011-01-24,adult,1,2,2,15,16,,
2011-01-25,adult,1,2,2,17,19,,
2011-01-26,adult,1,2,2,20,22,,
2011-01-27,adult,1,2,2,23,25,,
2011-01-28,adult,1,2,2,26,28,,
2011-01-29,adult,1,2,2,29,30,,
2011-01-30,adult,1,2,2,31,32,,
2011-01-31,adult,1,2,2,33,35,,
2011-02-01,adult,1,2,2,36,37,,
2011-02-02,adult,1,2,2,38,40,,
2011-02-03,adult,1,3,3,1,3,,
2011-02-04,adult,1,3,3,4,6,,
2011-02-05,adult,1,3,3,7,8,,
2011-02-06,adult,1,3,3,9,11,,
2011-02-07,adult,1,3,3,12,13,,
2011-02-08,adult,1,3,3,14,15,,
2011-02-09,adult,1,3,3,16,17,,
2011-02-10,adult,1,3,3,18,20,,
2011-02-11,adult,1,3,3,21,23,,
2011-02-12,adult,1,3,3,24,25,,
2011-02-13,adult,1,3,3,26,27,,
2011-02-14,adult,1,4,4,1,2,,
2011-02-15,adult,1,4,4,3,4,,
2011-02-16,adult,1,4,4,5,6,,
2011-02-17,adult,1,4,4,7,8,,
2011-02-18,adult,1,4,4,9,11,,
2011-02-19,adult,1,4,4,12,14,,
2011-02-20,adult,1,4,4,15,16,,
2011-02-21,adult,1,4,4,17,19,,
2011-02-22,adult,1,4,4,20,22,,
2011-02-23,adult,1,4,4,23,25,,
2011-02-24,adult,1,4,4,26,28,,
2011-02-25,adult,1,4,4,29,31,,
2011-02-26,adult,1,4,4,32,33,,
2011-02-27,adult,1,4,4,34,36,,
2011-02-28,adult,1,5,5,1,3,,
2011-03-01,adult,1,5,5,4,6,,
2011-03-02,adult,1,5,5,7,8,,
2011-03-03,adult,1,5,5,9,11,,
2011-03-04,adult,1,5,5,12,14,,
2011-03-05,adult,1,5,5,15,17,,
2011-03-06,adult,1,5,5,18,19,,
2011-03-07,adult,1,5,5,20,21,,
2011-03-08,adult,1,5,5,22,23,,
2011-03-09,adult,1,5,5,24,26,,
2011-03-10,adult,1,5,5,27,28,,
2011-03-11,adult,1,5,5,29,31,,
2011-03-12,adult,1,5,5,32,34,,
2011-03-13,adult,1,6,6,1,4,,
2011-03-14,adult,1,6,6,5,8,,
2011-03-15,adult,1,6,6,9,11,,
2011-03-16,adult,1,6,6,12,14,,
2011-03-17,adult,1,6,6,15,18,,
2011-03-18,adult,1,6,6,19,21,,
2011-03-19,adult,1,6,6,22,24,,
2011-03-20,adult,1,7,7,1,3,,
2011-03-21,adult,1,7,7,4,6,,
2011-03-22,adult,1,7,7,7,8,,
2011-03-23,adult,1,7,7,9,10,,
2011-03-24,adult,1,7,7,11,13,,
2011-03-25,adult,1,7,7,14,16,,
2011-03-26,adult,1,7,7,17,19,,
2011-03-27,adult,1,7,7,20,21,,
2011-03-28,adult,1,8,8,1,4,,
2011-03-29,adult,1,9,9,1,2,,
2011-03-30,adult,1,9,9,3,5,,
2011-03-31,adult,1,9,9,6,8,,
2011-04-01,adult,1,9,9,9,11,,
2011-04-02,adult,1,9,9,12,13,,
2011-04-03,adult,1,9,9,14,15,,
2011-04-04,adult,1,9,9,16,17,,
2011-04-05,adult,1,9,9,18,20,,
2011-04-06,adult,1,9,9,21,23,,
2011-04-07,adult,1,9,9,24,25,,
2011-04-08,adult,1,9,9,26,28,,
2011-04-09,adult,1,9,9,29,31,,
2011-04-10,adult,1,10,10,1,3,,
2011-04-11,adult,1,10,10,4,6,,
2011-04-12,adult,1,10,10,7,10,,
2011-04-13,adult,1,10,10,11,12,,
2011-04-14,adult,1,10,10,13,14,,
2011-04-15,adult,1,10,10,1,16,,
2011-04-16,adult,1,10,10,17,18,,
2011-04-17,adult,1,10,10,19,20,,
2011-04-18,adult,1,10,10,21,22,,
2011-04-19,adult,1,10,10,23,24,,
2011-04-20,adult,1,11,11,1,3,,
2011-04-21,adult,1,11,11,4,5,,
2011-04-22,adult,1,11,11,6,7,,
2011-04-23,adult,1,11,11,8,9,,
2011-04-24,adult,1,11,11,10,11,,
2011-04-25,adult,1,11,11,12,13,,
2011-04-26,adult,1,11,11,14,15,,
2011-04-27,adult,1,11,11,16,18,,
2011-04-28,adult,1,11,11,19,20,,
2011-04-29,adult,1,11,11,21,22,,
2011-04-30,adult,1,12,12,1,3,,
2011-05-01,adult,1,12,12,4,5,,
2011-05-02,adult,1,12,12,6,7,,
2011-05-03,adult,1,12,12,8,9,,
2011-05-04,adult,1,12,12,10,12,,
2011-05-05,adult,1,12,12,13,14,,
2011-05-06,adult,1,12,12,15,16,,
2011-05-07,adult,1,12,12,17,18,,
